transcript_id	gene_id	gene_name
NR_073190	Chka	Chka
NM_013490	Chka	Chka
NM_001136091	Tcirg1	Tcirg1
NM_001167784	Tcirg1	Tcirg1
NM_016921	Tcirg1	Tcirg1
NM_144870	Ndufs8	Ndufs8
NM_001271443	Ndufs8	Ndufs8
NM_001271444	Ndufs8	Ndufs8
NM_026316	Aldh3b1	Aldh3b1
NM_019449	Unc93b1	Unc93b1
NM_001161428	Unc93b1	Unc93b1
NM_028545	Aldh3b3	Aldh3b3
NM_001177438	Aldh3b2	Aldh3b2
NM_001302480	Acy3	Acy3
NM_001302481	Acy3	Acy3
NM_001302482	Acy3	Acy3
NM_001302479	Acy3	Acy3
NM_011533	Tbx10	Tbx10
NM_001001320	Tbx10	Tbx10
NM_025529	Nudt8	Nudt8
NM_021791	Doc2g	Doc2g
NM_133666	Ndufv1	Ndufv1
NM_013541	Gstp1	Gstp1
NM_181796	Gstp2	Gstp2
NM_144869	BC021614	BC021614
NM_001160253	Cabp2	Cabp2
NM_013878	Cabp2	Cabp2
NM_001160252	Cabp2	Cabp2
NM_026373	Cdk2ap2	Cdk2ap2
NR_075078	Pitpnm1	Pitpnm1
NM_008851	Pitpnm1	Pitpnm1
NM_016666	Aip	Aip
NM_001276284	Aip	Aip
NM_025889	Tmem134	Tmem134
NM_001078649	Tmem134	Tmem134
NM_144532	Cabp4	Cabp4
NM_206973	Gpr152	Gpr152
NM_011778	Coro1b	Coro1b
NM_016933	Ptprcap	Ptprcap
NM_021485	Rps6kb2	Rps6kb2
NM_134148	Carns1	Carns1
NM_178650	Tbc1d10c	Tbc1d10c
NM_031868	Ppp1ca	Ppp1ca
NM_011237	Rad9a	Rad9a
NM_019952	Clcf1	Clcf1
NM_001310038	Clcf1	Clcf1
NR_132309	Clcf1-pold4	Clcf1-pold4
NR_132308	Clcf1-pold4	Clcf1-pold4
NM_001310039	Clcf1	Clcf1
NM_027196	Pold4	Pold4
NR_132280	Pold4	Pold4
NM_198113	Ssh3	Ssh3
NR_105951	Mir6985	Mir6985
NM_026720	Ankrd13d	Ankrd13d
NM_001290818	Adrbk1	Adrbk1
NM_130863	Adrbk1	Adrbk1
NM_001001984	Kdm2a	Kdm2a
NM_007485	Rhod	Rhod
NR_045990	A930001C03Rik	A930001C03Rik
NR_045989	A930001C03Rik	A930001C03Rik
NM_134164	Syt12	Syt12
NM_027237	2010003K11Rik	2010003K11Rik
NM_001162946	Pcx	Pcx
NM_008797	Pcx	Pcx
NM_153388	Lrfn4	Lrfn4
NM_023131	Rce1	Rce1
NR_105952	Mir6986	Mir6986
NM_001033447	Gm960	Gm960
NM_021287	Sptbn2	Sptbn2
NM_025717	Rbm4b	Rbm4b
NM_001290128	Gm21992	Gm21992
NM_009032	Rbm4	Rbm4
NM_001290123	Rbm4	Rbm4
NM_001290122	Rbm4	Rbm4
NM_001290127	Gm21992	Gm21992
NM_001290125	Rbm4	Rbm4
NM_001290124	Rbm4	Rbm4
NM_019869	Rbm14	Rbm14
NM_016892	Ccs	Ccs
NM_207268	Ccdc87	Ccdc87
NM_019861	Ctsf	Ctsf
NM_013456	Actn3	Actn3
NM_001168516	Zdhhc24	Zdhhc24
NM_027476	Zdhhc24	Zdhhc24
NM_001168517	Zdhhc24	Zdhhc24
NM_001033128	Bbs1	Bbs1
NM_133803	Dpp3	Dpp3
NM_172835	Peli3	Peli3
NM_025553	Mrpl11	Mrpl11
NM_153553	Npas4	Npas4
NM_007854	Slc29a2	Slc29a2
NM_175383	B4gat1	B4gat1
NM_134155	Brms1	Brms1
NM_145495	Rin1	Rin1
NM_054042	Cd248	Cd248
NM_001001885	Tmem151a	Tmem151a
NM_026553	Yif1a	Yif1a
NM_001302333	Cnih2	Cnih2
NM_009920	Cnih2	Cnih2
NM_029576	Rab1b	Rab1b
NM_008451	Klc2	Klc2
NR_045528	Klc2	Klc2
NM_153129	Pacs1	Pacs1
NM_030109	Sf3b2	Sf3b2
NM_001024717	Gal3st3	Gal3st3
NM_139301	Catsper1	Catsper1
NM_028623	Cst6	Cst6
NR_104482	Banf1	Banf1
NM_001038231	Banf1	Banf1
NM_001286608	Banf1	Banf1
NM_011793	Banf1	Banf1
NM_027236	Eif1ad	Eif1ad
NM_016882	Sart1	Sart1
NR_033224	D330050I16Rik	D330050I16Rik
NR_027938	4930481A15Rik	4930481A15Rik
NR_015545	4930481A15Rik	4930481A15Rik
NM_024176	Drap1	Drap1
NM_001291080	Drap1	Drap1
NM_134149	AI837181	AI837181
NM_001256515	AI837181	AI837181
NM_010235	Fosl1	Fosl1
NM_001243307	Ccdc85b	Ccdc85b
NM_198616	Ccdc85b	Ccdc85b
NM_001253832	Fibp	Fibp
NM_021438	Fibp	Fibp
NM_009985	Ctsw	Ctsw
NM_021474	Efemp2	Efemp2
NM_001164352	Efemp2	Efemp2
NM_027877	Mus81	Mus81
NM_007687	Cfl1	Cfl1
NM_001024560	Snx32	Snx32
NM_023781	1700020D05Rik	1700020D05Rik
NM_019935	Ovol1	Ovol1
NM_001033448	Ap5b1	Ap5b1
NM_026616	Rnaseh2c	Rnaseh2c
NR_037603	Kat5	Kat5
NM_001199248	Kat5	Kat5
NM_001199247	Kat5	Kat5
NM_178637	Kat5	Kat5
NM_001199249	Kat5	Kat5
NM_009045	Rela	Rela
NM_011379	Sipa1	Sipa1
NM_001164482	Sipa1	Sipa1
NM_001164480	Sipa1	Sipa1
NM_001164481	Sipa1	Sipa1
NM_001164568	Sipa1	Sipa1
NM_144868	Pcnxl3	Pcnxl3
NR_105953	Mir6987	Mir6987
NM_022012	Map3k11	Map3k11
NM_010609	Kcnk7	Kcnk7
NM_053252	Ehbp1l1	Ehbp1l1
NM_001114596	Ehbp1l1	Ehbp1l1
NM_001114597	Ehbp1l1	Ehbp1l1
NM_001114595	Ehbp1l1	Ehbp1l1
NM_023166	Fam89b	Fam89b
NM_181452	Fam89b	Fam89b
NM_020491	Sssca1	Sssca1
NM_008520	Ltbp3	Ltbp3
NM_023912	Scyl1	Scyl1
NR_002847	Malat1	Malat1
NR_131212	Neat1	Neat1
NR_003513	Neat1	Neat1
NM_026169	Frmd8	Frmd8
NM_134154	Slc25a45	Slc25a45
NM_198634	Tigd3	Tigd3
NM_011262	Dpf2	Dpf2
NM_001291078	Dpf2	Dpf2
NM_026772	Cdc42ep2	Cdc42ep2
NM_008893	Pola2	Pola2
NM_001164057	Pola2	Pola2
NM_198650	Slc22a20	Slc22a20
NM_001110504	Capn1	Capn1
NM_007600	Capn1	Capn1
NR_045783	Gm10814	Gm10814
NM_028769	Syvn1	Syvn1
NM_001164709	Syvn1	Syvn1
NR_105954	Mir6988	Mir6988
NM_026246	Mrpl49	Mrpl49
NM_001160239	Fau	Fau
NM_007990	Fau	Fau
NM_001190436	Fau	Fau
NM_013859	Znhit2	Znhit2
NM_028454	Tm7sf2	Tm7sf2
NM_001081041	Vps51	Vps51
NM_001111317	BC048609	BC048609
NM_024231	Zfpl1	Zfpl1
NM_026410	Cdca5	Cdca5
NM_001009546	Naaladl1	Naaladl1
NM_133678	Sac3d1	Sac3d1
NM_026912	Snx15	Snx15
NM_019722	Arl2	Arl2
NM_028967	Batf2	Batf2
NM_001165919	1700123I01Rik	1700123I01Rik
NM_130453	Gpha2	Gpha2
NM_198168	Ppp2r5b	Ppp2r5b
NM_194348	Atg2a	Atg2a
NR_029830	Mir194-2	Mir194-2
NR_029720	Mir192	Mir192
NM_010119	Ehd1	Ehd1
NM_001033342	Cdc42bpg	Cdc42bpg
NM_001168488	Men1	Men1
NM_001168489	Men1	Men1
NM_008583	Men1	Men1
NM_001168490	Men1	Men1
NM_009006	Map4k2	Map4k2
NM_001291787	Map4k2	Map4k2
NR_117093	Map4k2	Map4k2
NM_011750	Sf1	Sf1
NM_001110791	Sf1	Sf1
NR_122118	Sf1	Sf1
NM_011224	Pygm	Pygm
NM_011242	Rasgrp2	Rasgrp2
NM_020253	Nrxn2	Nrxn2
NM_001205235	Nrxn2	Nrxn2
NM_001205234	Nrxn2	Nrxn2
NM_009203	Slc22a12	Slc22a12
NM_019924	Rps6ka4	Rps6ka4
NR_039555	Mir5046	Mir5046
NM_001081291	Ccdc88b	Ccdc88b
NM_012021	Prdx5	Prdx5
NM_026306	Trmt112	Trmt112
NM_001166370	Trmt112	Trmt112
NM_007953	Esrra	Esrra
NR_105956	Mir6990	Mir6990
NM_001039494	Tex40	Tex40
NM_008431	Kcnk4	Kcnk4
NM_001177362	Gpr137	Gpr137
NM_001177361	Gpr137	Gpr137
NM_001177360	Gpr137	Gpr137
NM_207220	Gpr137	Gpr137
NM_007522	Bad	Bad
NM_001285453	Bad	Bad
NM_008874	Plcb3	Plcb3
NM_001290349	Plcb3	Plcb3
NM_008889	Ppp1r14b	Ppp1r14b
NM_001166368	Fkbp2	Fkbp2
NM_008020	Fkbp2	Fkbp2
NM_001185164	Vegfb	Vegfb
NM_011697	Vegfb	Vegfb
NM_020566	Dnajc4	Dnajc4
NM_026675	Nudt22	Nudt22
NM_153597	Trpt1	Trpt1
NR_027351	Trpt1	Trpt1
NM_153795	Fermt3	Fermt3
NM_016737	Stip1	Stip1
NM_134147	Macrod1	Macrod1
NM_201411	Flrt1	Flrt1
NM_134150	Otub1	Otub1
NM_007750	Cox8a	Cox8a
NM_027643	Naa40	Naa40
NM_054048	Rcor2	Rcor2
NM_001080390	Mark2	Mark2
NM_001080388	Mark2	Mark2
NM_001080389	Mark2	Mark2
NM_007928	Mark2	Mark2
NM_001033139	AI846148	AI846148
NM_001167831	AI846148	AI846148
NR_045703	1700105P06Rik	1700105P06Rik
NM_175381	2700081O15Rik	2700081O15Rik
NR_105957	Mir6991	Mir6991
NM_053076	Rtn3	Rtn3
NM_001003933	Rtn3	Rtn3
NM_001003934	Rtn3	Rtn3
NM_001271487	Rtn3	Rtn3
NM_001271486	Rtn3	Rtn3
NR_028566	Snord118	Snord118
NM_001163505	Atl3	Atl3
NM_146091	Atl3	Atl3
NM_139269	Pla2g16	Pla2g16
NM_019516	Lgals12	Lgals12
NM_025731	Hrasls5	Hrasls5
NM_144785	Slc22a19	Slc22a19
NM_146232	Slc22a26	Slc22a26
NM_134256	Slc22a27	Slc22a27
NM_001013820	Slc22a28	Slc22a28
NM_172776	Slc22a29	Slc22a29
NM_177002	Slc22a30	Slc22a30
NM_001164634	Slc22a8	Slc22a8
NM_031194	Slc22a8	Slc22a8
NM_001164635	Slc22a8	Slc22a8
NM_008766	Slc22a6	Slc22a6
NR_045314	9830166K06Rik	9830166K06Rik
NM_007698	Chrm1	Chrm1
NM_001112697	Chrm1	Chrm1
NM_008577	Slc3a2	Slc3a2
NM_001161413	Slc3a2	Slc3a2
NR_002896	Snhg1	Snhg1
NR_004445	Snord22	Snord22
NM_134139	Wdr74	Wdr74
NM_001177347	1700092M07Rik	1700092M07Rik
NM_001167799	Stx5a	Stx5a
NM_019829	Stx5a	Stx5a
NR_105958	Mir6992	Mir6992
NM_016813	Nxf1	Nxf1
NM_001276704	Nxf1	Nxf1
NM_025791	Tmem223	Tmem223
NR_028419	Tmem179b	Tmem179b
NR_028418	Tmem179b	Tmem179b
NM_026325	Tmem179b	Tmem179b
NM_001177798	Taf6l	Taf6l
NM_146092	Taf6l	Taf6l
NR_015538	Gm2518	Gm2518
NM_026329	Polr2g	Polr2g
NM_133759	Zbtb3	Zbtb3
NM_001098237	Zbtb3	Zbtb3
NM_027412	Ttc9c	Ttc9c
NM_001081196	Hnrnpul2	Hnrnpul2
NM_010316	Gng3	Gng3
NM_001136064	Bscl2	Bscl2
NM_008144	Bscl2	Bscl2
NM_001290823	Bscl2	Bscl2
NM_001013019	Lrrn4cl	Lrrn4cl
NM_146093	Ubxn1	Ubxn1
NM_001160356	Uqcc3	Uqcc3
NM_001286103	Lbhd1	Lbhd1
NR_027866	5730408K05Rik	5730408K05Rik
NR_039598	Mir5136	Mir5136
NM_025463	1810009A15Rik	1810009A15Rik
NR_104416	1810009A15Rik	1810009A15Rik
NM_176843	Ints5	Ints5
NM_008060	Ganab	Ganab
NM_001293621	Ganab	Ganab
NM_024256	B3gat3	B3gat3
NM_009073	Rom1	Rom1
NM_144872	Eml3	Eml3
NM_011842	Mta2	Mta2
NM_197993	Tut1	Tut1
NM_026007	Eef1g	Eef1g
NM_009643	Ahnak	Ahnak
NM_001286518	Ahnak	Ahnak
NM_001039959	Ahnak	Ahnak
NR_104460	Ahnak	Ahnak
NR_105786	Mir6367	Mir6367
NM_011681	Scgb1a1	Scgb1a1
NM_025610	Asrgl1	Asrgl1
NR_073559	Stxbp3-ps	Stxbp3-ps
NM_016692	Incenp	Incenp
NR_073181	Fth1	Fth1
NM_010239	Fth1	Fth1
NM_011913	Best1	Best1
NM_144538	Rab3il1	Rab3il1
NM_021890	Fads3	Fads3
NM_019699	Fads2	Fads2
NM_146094	Fads1	Fads1
NR_105959	Mir6993	Mir6993
NM_001271614	Fen1	Fen1
NM_007999	Fen1	Fen1
NM_001271615	Fen1	Fen1
NM_026919	Tmem258	Tmem258
NM_001163431	Tmem258	Tmem258
NM_001033481	Myrf	Myrf
NM_198114	Dagla	Dagla
NM_173067	Syt7	Syt7
NM_173068	Syt7	Syt7
NM_018801	Syt7	Syt7
NM_001111140	Lrrc10b	Lrrc10b
NM_133689	Ppp1r32	Ppp1r32
NM_025333	Sdhaf2	Sdhaf2
NM_001164272	Cpsf7	Cpsf7
NM_172302	Cpsf7	Cpsf7
NM_001277861	Tmem216	Tmem216
NM_001277860	Tmem216	Tmem216
NM_026798	Tmem216	Tmem216
NM_028411	Tmem138	Tmem138
NR_126092	Tmem138	Tmem138
NM_001302218	Tmem138	Tmem138
NM_001282067	Cyb561a3	Cyb561a3
NM_001282064	Cyb561a3	Cyb561a3
NM_201351	Cyb561a3	Cyb561a3
NM_001282065	Cyb561a3	Cyb561a3
NM_145496	Tkfc	Tkfc
NM_015735	Ddb1	Ddb1
NM_027913	Vwce	Vwce
NR_045316	4930524O05Rik	4930524O05Rik
NM_021453	Pga5	Pga5
NR_131163	2210404E10Rik	2210404E10Rik
NM_181403	Vps37c	Vps37c
NM_007650	Cd5	Cd5
NR_027805	A430093F15Rik	A430093F15Rik
NM_001037801	Cd6	Cd6
NM_009852	Cd6	Cd6
NM_023044	Slc15a3	Slc15a3
NM_133804	Tmem132a	Tmem132a
NM_134142	Tmem109	Tmem109
NM_134129	Prpf19	Prpf19
NM_001253843	Prpf19	Prpf19
NM_001253844	Prpf19	Prpf19
NM_009580	Zp1	Zp1
NM_009962	Ptgdr2	Ptgdr2
NM_023731	Ccdc86	Ccdc86
NM_023529	Ms4a10	Ms4a10
NM_001034898	Ms4a15	Ms4a15
NM_001251849	Ms4a18	Ms4a18
NR_102366	AW112010	AW112010
NM_022430	Ms4a8a	Ms4a8a
NM_027058	1700017D01Rik	1700017D01Rik
NM_027074	1700025F22Rik	1700025F22Rik
NM_198224	Ms4a13	Ms4a13
NR_045317	4930526L06Rik	4930526L06Rik
NM_007641	Ms4a1	Ms4a1
NM_183190	Ms4a5	Ms4a5
NM_027836	Ms4a7	Ms4a7
NM_001276398	Ms4a7	Ms4a7
NM_001025610	Ms4a7	Ms4a7
NM_029499	Ms4a4c	Ms4a4c
NM_021718	Ms4a4b	Ms4a4b
NM_028595	Ms4a6c	Ms4a6c
NM_001166376	Ms4a6c	Ms4a6c
NM_001164202	Gm8369	Gm8369
NM_027209	Ms4a6b	Ms4a6b
NM_025658	Ms4a4d	Ms4a4d
NM_026835	Ms4a6d	Ms4a6d
NM_001276330	Ms4a2	Ms4a2
NM_013516	Ms4a2	Ms4a2
NM_001276329	Ms4a2	Ms4a2
NM_001276328	Ms4a2	Ms4a2
NM_133246	Ms4a3	Ms4a3
NM_001037634	Oosp2	Oosp2
NM_133353	Oosp1	Oosp1
NM_001033283	Oosp3	Oosp3
NM_008118	Gif	Gif
NM_025606	Mrpl16	Mrpl16
NM_011502	Stx3	Stx3
NM_001286543	Stx3	Stx3
NM_001025307	Stx3	Stx3
NM_152220	Stx3	Stx3
NM_146936	Olfr1417	Olfr1417
NM_001011524	Olfr1418	Olfr1418
NM_001011775	Olfr1419	Olfr1419
NM_146410	Olfr1420	Olfr1420
NM_172635	Patl1	Patl1
NR_105960	Mir6994	Mir6994
NM_001033174	Osbp	Osbp
NM_146680	Olfr1423	Olfr1423
NM_146681	Olfr1424	Olfr1424
NR_030566	Mir466f-1	Mir466f-1
NM_001011853	Olfr1425	Olfr1425
NM_146809	Olfr1426	Olfr1426
NM_146679	Olfr1427	Olfr1427
NM_146678	Olfr1428	Olfr1428
NM_146682	Olfr76	Olfr76
NM_146414	Olfr1431	Olfr1431
NM_001011788	Olfr1432	Olfr1432
NM_146688	Olfr262	Olfr262
NM_146686	Olfr235	Olfr235
NM_146685	Olfr1434	Olfr1434
NM_146687	Olfr1436	Olfr1436
NM_001011839	Olfr1437	Olfr1437
NM_146684	Olfr1440	Olfr1440
NM_146683	Olfr1441	Olfr1441
NM_019540	Pfpl	Pfpl
NM_010821	Mpeg1	Mpeg1
NM_172442	Dtx4	Dtx4
NM_026640	Fam111a	Fam111a
NR_015503	A330040F15Rik	A330040F15Rik
NM_001167907	Gm4952	Gm4952
NM_001013762	Gm4952	Gm4952
NM_145935	Glyat	Glyat
NM_146697	Olfr1442	Olfr1442
NM_146698	Olfr1443	Olfr1443
NM_029550	Keg1	Keg1
NR_024093	Zfp91Cntf	Zfp91Cntf
NM_170786	Cntf	Cntf
NM_053009	Zfp91	Zfp91
NM_134152	Lpxn	Lpxn
NM_146702	Olfr1444	Olfr1444
NM_146699	Olfr1445	Olfr1445
NM_146704	Olfr1446	Olfr1446
NM_146703	Olfr1447	Olfr1447
NR_002891_1	Gm5512	Gm5512
NM_146701	Olfr1448	Olfr1448
NM_146303	Olfr1449	Olfr1449
NM_146371	Olfr1450	Olfr1450
NM_146705	Olfr1451	Olfr1451
NM_146700	Olfr1453	Olfr1453
NM_146692	Olfr1454	Olfr1454
NM_146575	Olfr1457	Olfr1457
NM_146689	Olfr1459	Olfr1459
NM_146302	Olfr1461	Olfr1461
NM_146693	Olfr1462	Olfr1462
NM_001011840	Olfr1463	Olfr1463
NM_001011841	Olfr1465	Olfr1465
NM_146694	Olfr1466	Olfr1466
NM_146691	Olfr1467	Olfr1467
NM_146695	Olfr1469	Olfr1469
NM_207132	Olfr1471	Olfr1471
NM_146690	Olfr1472	Olfr1472
NM_001011842	Olfr1474	Olfr1474
NM_146301	Olfr1475	Olfr1475
NM_146696	Olfr1477	Olfr1477
NM_207575	Olfr1480	Olfr1480
NM_146291	Olfr1484	Olfr1484
NM_146636	Olfr1487	Olfr1487
NM_146635	Olfr1489	Olfr1489
NM_001011832	Olfr1490	Olfr1490
NM_146345	Olfr1491	Olfr1491
NM_146990	Olfr1494	Olfr1494
NM_146344	Olfr1495	Olfr1495
NM_146989	Olfr1496	Olfr1496
NM_146741	Olfr1497	Olfr1497
NM_146796	Olfr1499	Olfr1499
NM_001011831	Olfr1500	Olfr1500
NM_146633	Olfr1501	Olfr1501
NM_146797	Olfr1502	Olfr1502
NM_146634	Olfr1504	Olfr1504
NM_001011850	Olfr1505	Olfr1505
NR_003027	Rnu6	Rnu6
NM_001302950	Tle4	Tle4
NM_001302951	Tle4	Tle4
NM_001302947	Tle4	Tle4
NM_011600	Tle4	Tle4
NM_177420	Psat1	Psat1
NM_001205339	Psat1	Psat1
NM_198019	Cep78	Cep78
NR_045355	C130060C02Rik	C130060C02Rik
NM_008139	Gnaq	Gnaq
NR_033228	E030024N20Rik	E030024N20Rik
NR_105832	Mir496b	Mir496b
NM_008137	Gna14	Gna14
NM_173028	Vps13a	Vps13a
NM_008023	Foxb2	Foxb2
NM_181348	Prune2	Prune2
NM_173442	Gcnt1	Gcnt1
NM_010265	Gcnt1	Gcnt1
NM_001136484	Gcnt1	Gcnt1
NM_019437	Rfk	Rfk
NM_001190483	Pcsk5	Pcsk5
NM_001163144	Pcsk5	Pcsk5
NM_017375	Ostf1	Ostf1
NM_145497	Nmrk1	Nmrk1
NM_026120	2410127L17Rik	2410127L17Rik
NM_177640	D030056L22Rik	D030056L22Rik
NM_153417	Trpm6	Trpm6
NM_001289921	Rorb	Rorb
NM_146095	Rorb	Rorb
NM_001043354	Rorb	Rorb
NM_010730	Anxa1	Anxa1
NR_045817	1500015L24Rik	1500015L24Rik
NR_015502	E030003E18Rik	E030003E18Rik
NR_045778	C730002L08Rik	C730002L08Rik
NM_013467	Aldh1a1	Aldh1a1
NM_011921	Aldh1a7	Aldh1a7
NM_028953	Tmc1	Tmc1
NR_126458	4930554I06Rik	4930554I06Rik
NM_009551	Zfand5	Zfand5
NM_010266	Gda	Gda
NM_025423	1110059E24Rik	1110059E24Rik
NM_146096	Abhd17b	Abhd17b
NM_001033759	Tmem2	Tmem2
NM_031997	Tmem2	Tmem2
NM_001035241	Trpm3	Trpm3
NM_001035240	Trpm3	Trpm3
NM_001035243	Trpm3	Trpm3
NM_001035242	Trpm3	Trpm3
NM_001035239	Trpm3	Trpm3
NM_177341	Trpm3	Trpm3
NM_001035245	Trpm3	Trpm3
NM_001035244	Trpm3	Trpm3
NM_001035246	Trpm3	Trpm3
NR_029591	Mir204	Mir204
NM_010638	Klf9	Klf9
NR_035423	Mir1192	Mir1192
NM_153808	Smc5	Smc5
NM_001252684	Smc5	Smc5
NM_001252685	Smc5	Smc5
NM_174857	Mamdc2	Mamdc2
NM_026188	1700028P14Rik	1700028P14Rik
NM_028208	Ptar1	Ptar1
NM_177034	Apba1	Apba1
NM_001114174	Fam189a2	Fam189a2
NM_001198985	Tjp2	Tjp2
NM_011597	Tjp2	Tjp2
NM_008044	Fxn	Fxn
NM_008846	Pip5k1b	Pip5k1b
NM_026520	Fam122a	Fam122a
NM_183160	Tmem252	Tmem252
NM_175013	Pgm5	Pgm5
NM_008022	Foxd4	Foxd4
NR_033744	Cbwd1	Cbwd1
NM_146097	Cbwd1	Cbwd1
NR_034047	Snora19	Snora19
NR_105743_1	Gm38437	Gm38437
NR_037245_1	Mir3084-1	Mir3084-1
NM_028785	Dock8	Dock8
NM_181404	Kank1	Kank1
NM_015826	Dmrt1	Dmrt1
NM_177360	Dmrt3	Dmrt3
NR_045347	2610016A17Rik	2610016A17Rik
NM_145831	Dmrt2	Dmrt2
NM_011416	Smarca2	Smarca2
NM_026003	Smarca2	Smarca2
NR_045306	4931403E22Rik	4931403E22Rik
NM_001033407	Gm815	Gm815
NM_001161420	Vldlr	Vldlr
NM_013703	Vldlr	Vldlr
NM_183179	Kcnv2	Kcnv2
NR_131940	D19Bwg1357e	D19Bwg1357e
NM_177474	D19Bwg1357e	D19Bwg1357e
NR_027987	C030016D13Rik	C030016D13Rik
NM_001166414	Rfx3	Rfx3
NM_011265	Rfx3	Rfx3
NM_175459	Glis3	Glis3
NM_001305671	Glis3	Glis3
NR_045330	D930032P07Rik	D930032P07Rik
NM_009199	Slc1a1	Slc1a1
NM_198651	4430402I18Rik	4430402I18Rik
NM_028922	Ppapdc2	Ppapdc2
NM_001302382	Cdc37l1	Cdc37l1
NM_001302380	Cdc37l1	Cdc37l1
NM_025950	Cdc37l1	Cdc37l1
NM_001302443	Cdc37l1	Cdc37l1
NM_021299	Ak3	Ak3
NR_028360	1700018L02Rik	1700018L02Rik
NR_045687	Gm9895	Gm9895
NM_021525	Rcl1	Rcl1
NR_029778	Mir101b	Mir101b
NM_001048177	Jak2	Jak2
NM_008413	Jak2	Jak2
NM_013754	Insl6	Insl6
NM_011272	Rln1	Rln1
NM_026362	Plgrkt	Plgrkt
NM_021893	Cd274	Cd274
NM_021396	Pdcd1lg2	Pdcd1lg2
NR_015567	A930007I19Rik	A930007I19Rik
NM_001081319	Ric1	Ric1
NM_001081213	Ermp1	Ermp1
NM_029993	Mlana	Mlana
NM_172836	9930021J03Rik	9930021J03Rik
NM_177721	Ranbp6	Ranbp6
NM_133775	Il33	Il33
NM_001164724	Il33	Il33
NM_025741	Trpd52l3	Trpd52l3
NM_144873	Uhrf2	Uhrf2
NM_138595	Gldc	Gldc
NM_010776	Mbl2	Mbl2
NR_003650	Ppp1r2-ps3	Ppp1r2-ps3
NM_010051	Dkk1	Dkk1
NM_011160	Prkg1	Prkg1
NM_001013833	Prkg1	Prkg1
NR_033643	Gm6642	Gm6642
NM_031249	Cstf2t	Cstf2t
NR_002849	8430431K14Rik	8430431K14Rik
NM_001081074	A1cf	A1cf
NM_018830	Asah2	Asah2
NM_001168525	Sgms1	Sgms1
NM_001168526	Sgms1	Sgms1
NM_144792	Sgms1	Sgms1
NR_033198	2700046G09Rik	2700046G09Rik
NM_010799	Minpp1	Minpp1
NM_001201470	Papss2	Papss2
NM_011864	Papss2	Papss2
NM_026487	Atad1	Atad1
NM_008960	Pten	Pten
NM_001146342	Rnls	Rnls
NM_001167818	Rnls	Rnls
NM_001013770	Lipo1	Lipo1
NM_026334	Lipf	Lipf
NM_172837	Lipk	Lipk
NM_001205349	Lipk	Lipk
NM_027340	Lipn	Lipn
NM_023903	Lipm	Lipm
NM_024204	Ankrd22	Ankrd22
NM_029682	Stambpl1	Stambpl1
NM_007392	Acta2	Acta2
NM_007987	Fas	Fas
NM_001146708	Fas	Fas
NM_009890	Ch25h	Ch25h
NM_001111100	Lipa	Lipa
NM_021460	Lipa	Lipa
NM_008332	Ifit2	Ifit2
NM_010501	Ifit3	Ifit3
NM_001101605	Ifit1bl1	Ifit1bl1
NM_001110517	Ifit1bl1	Ifit1bl1
NM_001005858	Ifit3b	Ifit3b
NM_053217	Ifit1bl2	Ifit1bl2
NM_008331	Ifit1	Ifit1
NM_172838	Slc16a12	Slc16a12
NM_023792	Pank1	Pank1
NM_001114339	Pank1	Pank1
NR_029783	Mir107	Mir107
NM_183046	Kif20b	Kif20b
NM_008315	Htr7	Htr7
NM_019428	Rpp30	Rpp30
NM_013468	Ankrd1	Ankrd1
NM_029508	Pcgf5	Pcgf5
NM_001163471	Hectd2	Hectd2
NM_172637	Hectd2	Hectd2
NR_033510	1500017E21Rik	1500017E21Rik
NM_016854	Ppp1r3c	Ppp1r3c
NM_001163635	Tnks2	Tnks2
NM_028263	Fgfbp3	Fgfbp3
NM_001080706	Btaf1	Btaf1
NM_198300	Cpeb3	Cpeb3
NM_001290828	Cpeb3	Cpeb3
NM_001290829	Cpeb3	Cpeb3
NM_001290826	Cpeb3	Cpeb3
NM_001290827	Cpeb3	Cpeb3
NR_045329	A330032B11Rik	A330032B11Rik
NM_027314	March5	March5
NM_001164336	March5	March5
NM_001164337	March5	March5
NR_040299	4931408D14Rik	4931408D14Rik
NR_040298	4931408D14Rik	4931408D14Rik
NM_031156	Ide	Ide
NM_010615	Kif11	Kif11
NM_008245	Hhex	Hhex
NR_131009	1700122C19Rik	1700122C19Rik
NR_131008	1700122C19Rik	1700122C19Rik
NM_175353	Exoc6	Exoc6
NM_001105201	Cyp26c1	Cyp26c1
NM_007811	Cyp26a1	Cyp26a1
NM_001302140	Myof	Myof
NM_001099634	Myof	Myof
NM_028293	Cep55	Cep55
NM_001164362	Cep55	Cep55
NM_028760	Cep55	Cep55
NM_181748	Ffar4	Ffar4
NM_011255	Rbp4	Rbp4
NM_001159487	Rbp4	Rbp4
NM_001170959	Pde6c	Pde6c
NM_033614	Pde6c	Pde6c
NM_001081075	Fra10ac1	Fra10ac1
NM_020278	Lgi1	Lgi1
NM_175507	Slc35g1	Slc35g1
NM_019588	Plce1	Plce1
NM_021315	Noc3l	Noc3l
NM_145952	Tbc1d12	Tbc1d12
NM_008234	Hells	Hells
NM_028089	Cyp2c55	Cyp2c55
NM_028191	Cyp2c65	Cyp2c65
NM_001011707	Cyp2c66	Cyp2c66
NR_033614	Cyp2c53-ps	Cyp2c53-ps
